"district","neighborhood","year","hea_fac_health","hea_fac_welfare","hea_good","hea_impairment","hea_psych","hea_control","hea_smoke","hea_overweight","hea_lonely"
"T Zuidoost","G-buurt Oost",2017,10,7,70,14,6,10,20,48,12
"T Zuidoost","G-buurt Oost",2018,11,7,71,14,6,10,21,49,12
"T Zuidoost","G-buurt Oost",2019,17,10,75,17,8,12,23,53,14
"T Zuidoost","G-buurt Oost",2020,18,11,75,18,8,12,24,54,14
"T Zuidoost","G-buurt West",2015,22,36,70,18,10,12,28,50,16
"T Zuidoost","G-buurt West",2016,23,37,71,19,10,12,28,51,16
"T Zuidoost","G-buurt West",2017,23,37,71,19,10,12,28,51,16
"T Zuidoost","G-buurt West",2018,27,39,73,21,11,13,30,53,17
"T Zuidoost","G-buurt West",2019,23,37,71,19,10,12,28,51,16
"T Zuidoost","G-buurt West",2020,22,37,71,19,10,12,28,50,16
"T Zuidoost","Gaasperdam Noord",2015,16,11,68,22,13,15,31,52,19
"T Zuidoost","Gaasperdam Noord",2016,14,10,67,21,12,14,30,51,18
"T Zuidoost","Gaasperdam Noord",2017,13,9,66,20,12,14,29,50,17
"T Zuidoost","Gaasperdam Noord",2018,14,10,67,21,12,14,30,51,18
"T Zuidoost","Gaasperdam Noord",2019,16,11,68,22,13,15,31,53,19
"T Zuidoost","Gaasperdam Noord",2020,14,10,67,21,12,14,30,51,18
"T Zuidoost","Gaasperdam Zuid",2015,9,20,69,24,12,15,30,54,19
"T Zuidoost","Gaasperdam Zuid",2016,5,18,66,22,11,14,28,51,18
"T Zuidoost","Gaasperdam Zuid",2017,14,22,72,27,13,17,32,57,21
"T Zuidoost","Gaasperdam Zuid",2018,1,16,64,20,10,13,26,48,17
"T Zuidoost","Gaasperdam Zuid",2019,5,18,66,22,11,14,28,51,18
"T Zuidoost","Gaasperdam Zuid",2020,3,17,65,21,10,13,27,50,17
"T Zuidoost","Gaasperpark",2015,3,1,74,16,8,12,26,52,11
"T Zuidoost","Gaasperpark",2016,1,0,73,15,7,11,25,50,10
"T Zuidoost","Gaasperpark",2017,1,0,73,15,7,11,25,50,10
"T Zuidoost","Gaasperpark",2018,0,0,72,14,6,10,24,49,9
"T Zuidoost","Gaasperpark",2019,3,1,74,16,8,12,26,51,11
"T Zuidoost","Gaasperpark",2020,0,0,72,14,7,11,25,49,10
"T Zuidoost","Gaasperplas",2015,1,0,79,10,4,7,19,46,7
"T Zuidoost","Gaasperplas",2016,0,0,79,10,4,7,19,46,7
"T Zuidoost","Gaasperplas",2017,6,3,82,13,6,9,21,50,9
"T Zuidoost","Gaasperplas",2018,0,0,79,10,4,7,19,46,7
"T Zuidoost","Gaasperplas",2019,0,0,78,9,4,6,18,45,6
"T Zuidoost","Gaasperplas",2020,4,2,82,12,5,8,21,49,8
"T Zuidoost","Gein Noordoost",2015,11,15,83,12,5,7,20,52,10
"T Zuidoost","Gein Noordoost",2016,8,13,81,10,4,6,18,50,9
"T Zuidoost","Gein Noordoost",2017,11,14,83,11,5,7,19,52,10
"T Zuidoost","Gein Noordoost",2018,5,12,79,9,3,5,17,48,8
"T Zuidoost","Gein Noordoost",2019,5,12,79,9,3,5,17,48,8
"T Zuidoost","Gein Noordoost",2020,10,14,82,11,4,7,19,51,10
"T Zuidoost","Gein Noordwest",2015,7,24,64,24,12,15,28,52,20
"T Zuidoost","Gein Noordwest",2016,7,24,64,24,12,15,28,52,20
"T Zuidoost","Gein Noordwest",2017,2,22,61,21,11,13,26,49,18
"T Zuidoost","Gein Noordwest",2018,1,21,61,21,10,13,26,48,18
"T Zuidoost","Gein Noordwest",2019,5,23,63,23,11,14,27,51,19
"T Zuidoost","Gein Noordwest",2020,9,25,65,25,13,16,29,54,21
"T Zuidoost","Gein Zuidoost",2015,5,15,67,17,8,11,22,53,14
"T Zuidoost","Gein Zuidoost",2016,8,17,69,19,9,12,24,55,15
"T Zuidoost","Gein Zuidoost",2017,10,18,70,20,9,13,25,56,16
"T Zuidoost","Gein Zuidoost",2018,5,15,67,17,8,11,23,53,14
"T Zuidoost","Gein Zuidoost",2019,12,19,72,21,10,13,26,58,17
"T Zuidoost","Gein Zuidoost",2020,7,16,68,18,9,12,23,54,15
"T Zuidoost","Gein Zuidwest",2015,0,17,66,22,13,14,28,53,21
"T Zuidoost","Gein Zuidwest",2016,0,17,66,22,13,14,28,53,21
"T Zuidoost","Gein Zuidwest",2017,2,18,67,23,14,15,29,54,22
"T Zuidoost","Gein Zuidwest",2018,0,17,66,22,13,14,28,53,21
"T Zuidoost","Gein Zuidwest",2019,0,17,65,21,13,14,28,52,21
"T Zuidoost","Gein Zuidwest",2020,4,19,68,24,14,15,30,55,22
"T Zuidoost","Grunder/Koningshoef",2015,3,17,71,18,11,12,29,54,16
"T Zuidoost","Grunder/Koningshoef",2016,4,17,71,18,11,12,29,54,16
"T Zuidoost","Grunder/Koningshoef",2017,4,17,71,18,11,12,29,54,16
"T Zuidoost","Grunder/Koningshoef",2018,4,17,71,18,11,12,29,54,16
"T Zuidoost","Grunder/Koningshoef",2019,3,16,70,17,11,12,28,53,16
"T Zuidoost","Grunder/Koningshoef",2020,7,18,73,19,12,13,30,56,17
"T Zuidoost","Hakfort/Huigenbos",2015,10,10,67,24,14,16,31,50,23
"T Zuidoost","Hakfort/Huigenbos",2016,9,9,66,23,14,16,30,49,23
"T Zuidoost","Hakfort/Huigenbos",2017,3,6,62,20,12,14,27,45,21
"T Zuidoost","Hakfort/Huigenbos",2018,14,11,69,25,15,17,32,52,25
"T Zuidoost","Hakfort/Huigenbos",2019,11,10,67,24,15,17,31,51,24
"T Zuidoost","Hakfort/Huigenbos",2020,10,9,66,23,14,16,30,49,23
"T Zuidoost","Hoge Dijk",2015,1,0,80,9,6,8,24,45,11
"T Zuidoost","Hoge Dijk",2016,2,1,81,10,6,8,25,46,11
"T Zuidoost","Hoge Dijk",2017,9,4,85,14,8,10,28,51,13
"T Zuidoost","Hoge Dijk",2018,0,0,80,9,5,7,24,45,10
"T Zuidoost","Hoge Dijk",2019,1,1,80,10,6,8,25,45,11
"T Zuidoost","Hoge Dijk",2020,1,1,81,10,6,8,25,45,11
"T Zuidoost","Holendrecht Noordwest",2015,8,26,56,34,16,21,29,56,23
"T Zuidoost","Holendrecht Noordwest",2016,6,25,55,33,15,20,28,55,22
"T Zuidoost","Holendrecht Noordwest",2017,5,25,55,33,15,20,28,55,22
"T Zuidoost","Holendrecht Noordwest",2018,3,24,53,32,14,19,27,53,21
"T Zuidoost","Holendrecht Noordwest",2019,14,29,60,37,17,22,31,60,25
"T Zuidoost","Holendrecht Noordwest",2020,3,24,53,32,14,19,27,53,21
"T Zuidoost","Holendrecht Oost",2015,10,16,77,19,8,12,25,54,13
"T Zuidoost","Holendrecht Oost",2016,4,13,73,16,6,10,22,50,11
"T Zuidoost","Holendrecht Oost",2017,0,11,70,14,5,9,20,47,9
"T Zuidoost","Holendrecht Oost",2018,2,12,72,15,5,9,21,49,10
"T Zuidoost","Holendrecht Oost",2019,6,14,74,17,7,11,23,51,12
"T Zuidoost","Holendrecht Oost",2020,0,11,71,14,5,9,20,47,10
"T Zuidoost","Hoofdcentrum Zuidoost",2015,0,0,84,3,4,4,28,31,17
"T Zuidoost","Hoofdcentrum Zuidoost",2016,0,1,87,6,6,6,30,35,19
"T Zuidoost","Hoofdcentrum Zuidoost",2017,4,3,89,8,7,7,32,38,20
"T Zuidoost","Hoofdcentrum Zuidoost",2018,3,2,89,8,7,7,31,37,20
"T Zuidoost","Hoofdcentrum Zuidoost",2019,5,4,90,9,7,8,32,39,21
"T Zuidoost","Hoofdcentrum Zuidoost",2020,0,0,85,4,5,5,28,32,18
"T Zuidoost","Hoptille",2015,7,16,71,21,13,16,31,47,24
"T Zuidoost","Hoptille",2016,5,15,70,20,13,15,30,46,23
"T Zuidoost","Hoptille",2017,4,15,70,20,13,15,30,45,23
"T Zuidoost","Hoptille",2018,2,14,68,19,12,14,29,44,22
"T Zuidoost","Hoptille",2019,7,16,71,21,13,16,31,47,24
"T Zuidoost","Hoptille",2020,3,14,69,19,12,14,29,45,22
"T Zuidoost","Huntum",2015,2,4,80,9,3,5,16,43,8
"T Zuidoost","Huntum",2016,4,5,81,10,4,6,17,45,9
"T Zuidoost","Huntum",2017,5,5,81,10,4,6,17,46,9
"T Zuidoost","Huntum",2018,4,5,81,10,4,6,17,45,9
"T Zuidoost","Huntum",2019,0,2,78,7,3,4,15,41,7
"T Zuidoost","Huntum",2020,5,6,82,11,4,6,18,46,10
"T Zuidoost","K-buurt Midden",2015,10,15,64,22,14,16,30,51,22
"T Zuidoost","K-buurt Midden",2016,12,16,65,23,15,17,31,52,23
"T Zuidoost","K-buurt Midden",2017,10,15,64,22,14,16,30,50,22
"T Zuidoost","K-buurt Midden",2018,18,19,69,26,17,19,34,56,25
"T Zuidoost","K-buurt Midden",2019,16,18,67,25,16,18,33,55,24
"T Zuidoost","K-buurt Midden",2020,10,15,64,22,15,17,30,51,22
"T Zuidoost","K-buurt Zuidoost",2015,0,4,73,12,7,9,22,46,15
"T Zuidoost","K-buurt Zuidoost",2016,3,7,76,15,9,11,24,50,17
"T Zuidoost","K-buurt Zuidoost",2017,0,4,73,12,7,9,22,46,15
"T Zuidoost","K-buurt Zuidoost",2018,0,5,74,13,8,10,22,47,16
"T Zuidoost","K-buurt Zuidoost",2019,5,8,77,16,9,12,25,51,18
"T Zuidoost","K-buurt Zuidoost",2020,5,8,77,16,10,12,25,51,18
"T Zuidoost","K-buurt Zuidwest",2015,0,14,71,19,11,13,26,53,16
"T Zuidoost","K-buurt Zuidwest",2016,1,14,71,19,11,13,26,54,16
"T Zuidoost","K-buurt Zuidwest",2017,0,14,71,19,11,13,26,54,16
"T Zuidoost","K-buurt Zuidwest",2018,0,13,69,18,10,12,25,52,15
"T Zuidoost","K-buurt Zuidwest",2019,0,12,69,17,10,12,25,52,15
"T Zuidoost","K-buurt Zuidwest",2020,2,14,72,19,11,13,26,55,16
"T Zuidoost","Kantershof",2015,7,12,67,23,10,15,23,57,17
"T Zuidoost","Kantershof",2016,6,12,66,22,10,15,23,56,17
"T Zuidoost","Kantershof",2017,8,13,67,23,11,16,24,58,18
"T Zuidoost","Kantershof",2018,5,11,65,21,10,15,22,55,16
"T Zuidoost","Kantershof",2019,8,13,67,23,10,16,24,57,18
"T Zuidoost","Kantershof",2020,4,11,65,21,9,14,22,55,16
"T Zuidoost","Kelbergen",2015,0,11,63,20,9,13,25,53,14
"T Zuidoost","Kelbergen",2016,2,13,66,22,10,14,27,56,16
"T Zuidoost","Kelbergen",2017,2,13,66,22,10,14,27,56,16
"T Zuidoost","Kelbergen",2018,0,11,63,19,9,12,25,53,14
"T Zuidoost","Kelbergen",2019,5,14,68,24,11,15,28,58,17
"T Zuidoost","Kelbergen",2020,2,13,66,22,10,14,27,56,16
"T Zuidoost","Kortvoort",2015,12,20,62,32,17,21,34,59,23
"T Zuidoost","Kortvoort",2016,6,17,58,29,15,19,31,55,21
"T Zuidoost","Kortvoort",2017,6,17,58,29,15,19,31,55,21
"T Zuidoost","Kortvoort",2018,7,17,58,29,15,19,31,55,21
"T Zuidoost","Kortvoort",2019,3,16,56,28,14,18,30,53,20
"T Zuidoost","Kortvoort",2020,7,17,58,29,15,19,31,56,21
"T Zuidoost","L-buurt",2015,16,20,71,16,7,10,22,49,13
"T Zuidoost","L-buurt",2016,18,21,72,17,8,11,23,51,14
"T Zuidoost","L-buurt",2017,19,21,72,17,8,11,23,51,14
"T Zuidoost","L-buurt",2018,12,18,68,14,6,9,20,47,12
"T Zuidoost","L-buurt",2019,14,19,70,15,7,10,21,48,13
"T Zuidoost","L-buurt",2020,16,20,71,16,7,10,22,49,13
"T Zuidoost","Landelijk Gebied Driemond",2015,0,0,81,3,1,4,13,38,3
"T Zuidoost","Landelijk Gebied Driemond",2016,0,2,85,7,3,6,16,43,5
"T Zuidoost","Landelijk Gebied Driemond",2017,1,3,86,8,3,6,17,44,5
"T Zuidoost","Landelijk Gebied Driemond",2018,0,1,84,6,3,6,15,42,5
"T Zuidoost","Landelijk Gebied Driemond",2019,2,3,86,8,4,7,17,45,6
"T Zuidoost","Landelijk Gebied Driemond",2020,5,5,88,10,4,8,18,47,7
"T Zuidoost","Rechte H-buurt",2015,6,21,63,27,14,17,30,53,23
"T Zuidoost","Rechte H-buurt",2016,6,21,63,27,14,17,30,53,23
"T Zuidoost","Rechte H-buurt",2017,5,21,63,27,14,17,30,52,23
"T Zuidoost","Rechte H-buurt",2018,3,20,61,26,13,16,29,51,22
"T Zuidoost","Rechte H-buurt",2019,4,20,62,26,13,16,29,51,22
"T Zuidoost","Rechte H-buurt",2020,9,23,65,29,15,18,32,55,24
"T Zuidoost","Reigersbos Midden",2015,11,12,71,25,12,15,28,57,20
"T Zuidoost","Reigersbos Midden",2016,4,9,67,21,10,13,25,52,17
"T Zuidoost","Reigersbos Midden",2017,3,9,66,21,10,13,25,51,17
"T Zuidoost","Reigersbos Midden",2018,2,8,66,20,9,12,24,50,16
"T Zuidoost","Reigersbos Midden",2019,6,10,68,22,11,14,26,54,18
"T Zuidoost","Reigersbos Midden",2020,3,9,66,21,10,13,25,51,17
"T Zuidoost","Reigersbos Noord",2015,10,37,64,30,15,18,30,56,23
"T Zuidoost","Reigersbos Noord",2016,5,35,61,27,14,16,28,53,21
"T Zuidoost","Reigersbos Noord",2017,3,34,60,26,13,15,27,51,20
"T Zuidoost","Reigersbos Noord",2018,8,37,63,29,15,17,30,55,22
"T Zuidoost","Reigersbos Noord",2019,8,37,63,29,15,17,29,55,22
"T Zuidoost","Reigersbos Noord",2020,6,36,62,28,14,16,29,54,22
"T Zuidoost","Reigersbos Zuid",2015,12,18,74,19,10,12,25,54,15
"T Zuidoost","Reigersbos Zuid",2016,8,16,72,17,9,11,23,51,14
"T Zuidoost","Reigersbos Zuid",2017,4,14,69,15,8,10,21,48,13
"T Zuidoost","Reigersbos Zuid",2018,10,17,73,18,10,12,24,52,15
"T Zuidoost","Reigersbos Zuid",2019,11,17,74,18,10,12,24,53,15
"T Zuidoost","Reigersbos Zuid",2020,13,18,75,19,10,12,25,54,16
"T Zuidoost","Venserpolder Oost",2015,8,11,70,22,13,16,33,51,20
"T Zuidoost","Venserpolder Oost",2016,6,10,69,21,12,15,32,49,19
"T Zuidoost","Venserpolder Oost",2017,2,8,66,19,11,14,30,46,17
"T Zuidoost","Venserpolder Oost",2018,11,13,72,24,13,17,34,53,21
"T Zuidoost","Venserpolder Oost",2019,7,10,69,21,12,15,32,49,19
"T Zuidoost","Venserpolder Oost",2020,6,10,69,21,12,15,32,49,19
"T Zuidoost","Venserpolder West",2015,7,27,65,26,13,16,32,52,21
"T Zuidoost","Venserpolder West",2016,6,26,64,25,13,16,31,51,21
"T Zuidoost","Venserpolder West",2017,4,25,63,24,12,15,30,49,20
"T Zuidoost","Venserpolder West",2018,9,28,66,27,14,17,32,53,22
"T Zuidoost","Venserpolder West",2019,2,24,61,23,12,15,29,48,20
"T Zuidoost","Venserpolder West",2020,6,26,64,25,13,16,31,51,21
"T Zuidoost","Vogeltjeswei",2015,4,9,69,19,9,11,26,49,14
"T Zuidoost","Vogeltjeswei",2016,5,10,70,20,9,11,27,50,14
"T Zuidoost","Vogeltjeswei",2017,3,9,69,19,8,10,26,48,13
"T Zuidoost","Vogeltjeswei",2018,5,10,70,20,9,11,27,50,14
"T Zuidoost","Vogeltjeswei",2019,6,11,71,21,9,11,27,51,14
"T Zuidoost","Vogeltjeswei",2020,0,7,66,17,7,9,24,46,12
